DOI_CR,paper_id,author_full,Fold_Id
10.1177/0003122410365308,lmev,"Stepan-Norris, Judith; Southworth, Caleb",9.0
10.1177/0003122410372216,YNYZ,"Frank, Reanne; Akresh, Ilana Redstone; Lu, Bo",10.0
10.1177/000312240907400602,RjJp,"Taylor, Verta; Kimport, Katrina; Van Dyke, Nella; Andersen, Ellen Ann",7.0
10.1086/690118,wZa4,"O'Brien, Rourke L.",6.0
10.1086/679190,bkW8,"Strully, Kate",3.0
10.1086/663673,4jqq,"Rosenfeld, Jake; Kleykamp, Meredith",2.0
10.1086/676017,qxRj,"Jackson, C. Kirabo",9.0
10.1086/648318,9w2m,"Coffey, Bentley; Maloney, M. T.",8.0
10.1017/s0003055417000296,YL0W,"Charnysh, Volha; Finkel, Evgeny",2.0
10.1017/s000305541500057x,X47z,"Johns, Leslie; Wellhausen, Rachel L.",9.0
10.1017/s0003055415000295,evmg,"Mcentire, Kyla Jo; Leiby, Michele; Krain, Matthew",7.0
10.1017/s0003055413000415,Pxp7,"Paler, Laura",5.0
10.1017/s0003055412000299,RYKv,"Bateson, Regina",7.0
10.1017/s0003055410000146,wB5G,"Boix, Carles",1.0
10.1017/s000305540909008x,mG1L,"Jessee, Stephen A.",9.0
10.1017/s0043887118000011,L9OZ,"Kelemen, R. Daniel; Pavone, Tommaso",2.0
10.1017/s0043887117000028,3r5G,"Barnhart, Joslyn",7.0
10.1017/s0043887116000125,AQWj,"Sullivan, Christopher M.",10.0
10.1017/s004388711600006x,YWBW,"Hafner-Burton, Emilie M.; Steinert-Threlkeld, Zachary C.; Victor, David G.",3.0
10.1017/s0043887111000104,7QEp,"Gerring, John; Ziblatt, Daniel; Van Gorp, Johan; Arevalo, Julian",3.0
10.1017/s0043887110000092,Gq7j,"Winters, Matthew S.",10.0
10.1016/j.evolhumbehav.2012.10.001,5rOl,"House, Bailey; Henrich, Joseph; Sarnecka, Barbara; Silk, Joan B.",8.0
10.1016/j.evolhumbehav.2011.03.005,KGyx,"Garver-Apgar, Christine E.; Eaton, Melissa A.; Tybur, Joshua M.; Thompson, Melissa Emery",4.0
10.1111/1745-9125.12008,zmYY,"Bersani, Bianca E.; Doherty, Elaine Eggleston",10.0
10.1002/per.2139,A9WO,"Pletzer, Jan Luca; Balliet, Daniel; Joireman, Jeff; Kuhlman, D. Michael; Voelpel, Sven C.; Van Lange, Paul A. M.",4.0
10.1002/per.2091,9R2m,"Stautz, Kaidy; Dinc, Linda; Cooper, Andrew J.",5.0
10.1002/per.2050,Pgkb,"Yaakobi, Erez; Williams, Kipling D.",9.0
10.1002/per.1978,QgkG,"Cantal, Clara; Milfont, Taciano L.; Wilson, Marc S.; Gouveia, Valdiney V.",5.0
10.1002/per.1858,KNGx,"Stoeber, Joachim; Kobori, Osamu; Tanno, Yoshihiko",9.0
10.1002/per.1902,mJDj,"Armon, Galit; Melamed, Samuel; Shirom, Arie; Shapira, Itzhak; Berliner, Shlomo",3.0
10.1002/per.1942,GNjz,"Lefevre, Carmen E.; Lewis, Gary J.",9.0
10.1002/per.827,9RaY,"Dislich, Friederike X. R.; Imhoff, Roland; Banse, Rainer; Altstoetter-Gleich, Christine; Zinkernagel, Axel; Schmitt, Manfred",2.0
10.1002/per.850,KNxx,"Bluemke, Matthias; Friese, Malte",4.0
10.1002/per.1848,qGpb,"Paelecke, Marko; Paelecke-Habermann, Yvonne; Borkenau, Peter",3.0
10.1002/per.802,7RD2,"Wrzus, Cornelia; Wagner, Jenny; Baumert, Anna; Neyer, Franz J.; Lang, Frieder R.",9.0
10.1002/per.803,x3KP,"Vollmann, Manja; Antoniw, Katja; Hartung, Freda-Marie; Renner, Britta",7.0
10.1002/per.796,Qg2l,"de Boer, Benjamin J.; van Hooft, Edwin A. J.; Bakker, Arnold B.",6.0
10.1002/per.794,pZdj,"Cicero, David C.; Kerns, John G.",2.0
10.1002/per.750,A999,"Sibley, Chris G.; Harding, Jessica F.; Perry, Ryan; Asbrock, Frank; Duckitt, John",10.0
10.1002/per.758,7RR2,"Vermeulen, Nicolas; Toussaint, Julie; Luminet, Olivier",10.0
10.1002/per.739,Zqqa,"Caprara, Gian Vittorio; Alessandri, Guido; Di Giunta, Laura; Panerai, Laura; Eisenberg, Nancy",5.0
10.1002/per.732,VPk1,"Richardson, Michelle; Abraham, Charles",10.0
10.1016/j.obhdp.2014.06.002,QmDm,"Kray, Laura J.; Kennedy, Jessica A.; Van Zant, Alex B.",4.0
10.1086/684032,Peaa,"Smith, Sanne; Van Tubergen, Frank; Maas, Ineke; McFarland, Daniel A.",5.0
10.1086/668692,kZgG,"Alcacer, Juan; Ingram, Paul",9.0
10.1086/683666,wZAL,"Brassiolo, Pablo",3.0
10.1086/651934,yjqm,"Kerr, William R.; Lincoln, William F.",6.0
10.1017/s0003055412000408,WNk2,"Malesky, Edmund; Schuler, Paul; Anh Tran",4.0
10.1017/s0003055411000566,gpwK,"Shih, Victor; Adolph, Christopher; Liu, Mingxing",5.0
10.1017/s0043887114000392,QPRd,"Mahdavi, Paasha",3.0
10.1017/s0043887115000118,pAY8,"Aksoy, Deniz; Carter, David B.; Wright, Joseph",10.0
10.1017/s0043887115000040,NaNl,"Popa, Mircea",1.0
10.1017/s0043887114000136,9lYa,"Steinberg, David A.; Malhotra, Krishan",9.0
10.1017/s0043887112000123,rdB8,"Goldsmith, Benjamin E.; Horiuchi, Yusaku",7.0
10.1017/s0043887111000190,W5vZ,"Pelc, Krzysztof J.",5.0
10.1017/s0043887110000286,9lBL,"Baker, Andy; Greene, Kenneth E.",2.0
10.1017/s0043887110000183,4Q2L,"Fey, Mark; Ramsay, Kristopher W.",1.0
10.1017/s0043887109990074,qq5Q,"Houle, Christian",1.0
10.1037/a0032817,q5PZ,"Lohse, Keith R.; Jones, Matt; Healy, Alice F.; Sherwood, David E.",10.0
10.1037/a0036036,eOOW,"Tullis, Jonathan G.; Benjamin, Aaron S.; Ross, Brian H.",10.0
10.1037/a0037294,VjjX,"Zhou, Bin; Yang, Shaojuan; Mao, Lihua; Han, Shihui",5.0
10.1037/a0030830,YvAK,"McLachlan, Neil; Marco, David; Light, Maria; Wilson, Sarah",3.0
10.1037/a0028412,XNVQ,"Tracy, Jessica L.; Shariff, Azim F.; Zhao, Wanying; Henrich, Joseph",8.0
10.1037/a0030273,v8Nx,"Taylor, Chloe; Clifford, Alexandra; Franklin, Anna",9.0
10.1037/a0024158,j1bd,"Kross, Ethan; Grossmann, Igor",1.0
10.1037/a0025761,G784,"Fernandez Slezak, Diego; Sigman, Mariano",10.0
10.1037/a0022924,z934,"Monaghan, Padraic; Christiansen, Morten H.; Fitneva, Stanka A.",3.0
10.1037/a0023885,ylwV,"Dimigen, Olaf; Sommer, Werner; Hohlfeld, Annette; Jacobs, Arthur M.; Kliegl, Reinhold",5.0
10.1037/a0021790,0Ov8,"Chu, Mingyuan; Kita, Sotaro",6.0
10.1037/a0018926,lyJJ,"Onyper, Serge V.; Zhang, Yaofei X.; Howard, Marc W.",5.0
10.1037/a0019689,bRYA,"Elliot, Andrew J.; Kayser, Daniela Niesta; Greitemeyer, Tobias; Lichtenfeld, Stephanie; Gramzow, Richard H.; Maier, Markus A.; Liu, Huijun",6.0
10.1037/a0020283,q5kg,"Levens, Sara M.; Gotlib, Ian H.",1.0
10.1037/a0019042,9Dwq,"Hoffman, Aaron B.; Rehder, Bob",2.0
10.1037/a0017350,QNLm,"Kornell, Nate; Bjork, Robert A.",7.0
10.1037/a0016074,3qaZ,"Van Boven, Leaf; White, Katherine; Huber, Michaela",1.0
10.1037/a0015527,D2Vr,"Hirst, William; Phelps, Elizabeth A.; Buckner, Randy L.; Budson, Andrew E.; Cuc, Alexandru; Gabrieli, John D. E.; Johnson, Marcia K.; Lustig, Cindy; Lyle, Keith B.; Mather, Mara; Meksin, Robert; Mitchell, Karen J.; Ochsner, Kevin N.; Schacter, Daniel L.; Simons, Jon S.; Vaidya, Chandan J.",9.0
10.1037/a0016796,VjYA,"Morewedge, Carey K.",6.0
10.1016/j.evolhumbehav.2018.05.008,qjyQ,"Zhang, Jinguang",10.0
10.1177/0956797618769893,7JrL,"Reeve, Robert A.; Reynolds, Fiona; Paul, Jacob; Butterworth, Brian L.",8.0
10.1111/1745-9125.12154,9aAq,"Thomas, Kyle J.; Hamilton, Benjamin C.; Loughran, Thomas A.",6.0
10.1111/1745-9125.12109,P1DY,"Menting, Barbara; Lammers, Marre; Ruiter, Stijn; Bernasco, Wim",3.0
10.1002/per.2103,7R9G,"Damian, Rodica Ioana; Spengler, Marion; Roberts, Brent W.",1.0
10.1002/per.709,mJJm,"Geisler, Fay C. M.; Wiedig-Allison, Monika; Weber, Hannelore",3.0
10.1002/per.727,bqO4,"Geisler, Fay C. M.; Kubiak, Thomas",3.0
10.1016/j.jbusres.2013.05.018,YGLN,"Giese, Joan L.; Malkewitz, Keven; Orth, Ulrich R.; Henderson, Pamela W.",8.0
10.1016/j.jbusres.2013.02.037,PaBz,"Lee, In Hyeock; Hong, Eunsuk; Sun, Laixiang",9.0
10.1016/j.jbusres.2011.07.011,0VDk,"Hyun, Martin Yongho; O'Keefe, Robert Martin",7.0
10.1016/j.jbusres.2009.11.014,Pazr,"Manzur, Enrique; Olavarrieta, Sergio; Hidalgo, Pedro; Farias, Pablo; Uribe, Rodrigo",4.0
10.1016/j.jbusres.2008.03.005,x2XO,"Yagci, Mehmet I.; Biswas, Abhijit; Dutta, Sujay",3.0
10.1111/j.1540-5907.2011.00509.x,AxEO,"Lipsmeyer, Christine S.; Zhu, Ling",10.0
10.1111/j.1540-5907.2009.00375.x,3zya,"Holyoke, Thomas T.",1.0
10.1016/j.obhdp.2016.12.004,P8mJ,"Lin, Katrina Jia; Ilies, Remus; Pluut, Helen; Pan, Su-Ying",3.0
10.1016/j.obhdp.2016.12.003,2Zpk,"Yao, Jingjing; Zhang, Zhi-Xue; Brett, Jeanne; Murnighan, J. Keith",7.0
10.1016/j.obhdp.2017.08.002,xlbP,"Humphrey, Stephen E.; Aime, Federico; Cushenbery, Lily; Hill, Aaron D.; Fairchild, Joshua",2.0
10.1016/j.obhdp.2017.06.003,gvgA,"Lount, Robert B., Jr.; Pettit, Nathan C.; Doyle, Sarah P.",5.0
10.1016/j.obhdp.2015.06.003,Rj5L,"Bhargave, Rajesh; Chakravarti, Amitav; Guha, Abhijit",5.0
10.1016/j.obhdp.2015.07.004,KDEl,"Effron, Daniel A.; Miller, Dale T.",3.0
10.1016/j.obhdp.2015.09.004,jDGN,"Shirako, Aiwa; Kilduff, Gavin J.; Kray, Laura J.",4.0
10.1016/j.obhdp.2013.08.002,rGy7,"John, Leslie K.; Loewenstein, George; Rick, Scott I.",2.0
10.1177/0003122417737951,3zNd,"Offer, Shira; Fischer, Claude S.",5.0
10.1177/0003122416653112,Rjzv,"Cherlin, Andrew J.; Ribar, David C.; Yasutake, Suzumi",7.0
10.1177/0003122414562600,plj0,"Polavieja, Javier G.",1.0
10.1177/0003122413482919,2ZgQ,"Paik, Anthony; Sanchagrin, Kenneth",3.0
10.1177/0003122413505588,YNwl,"Loughran, Thomas A.; Holly Nguyen; Piquero, Alex R.; Fagan, Jeffrey",6.0
10.1177/0003122410395370,2Z0g,"Davenport, Christian; Soule, Sarah A.; Armstrong, David A., II",2.0
10.1177/0003122411401250,JrJJ,"Briscoe, Forrest; Kellogg, Katherine C.",8.0
10.1086/694887,9rPl,"Hirsh, E; Cha, Y",1.0
10.1086/687744,5mO2,"Jacobs, David; Dirlam, Jonathan C.",6.0
10.1086/686941,9rVa,"King, Ryan D.; Johnson, Brian D.",10.0
10.1086/684012,R7a9,"Jaeger, Mads Meier; Breen, Richard",1.0
10.1086/679191,raG8,"Tomaskovic-Devey, Donald; Hallsten, Martin; Avent-Holt, Dustin",8.0
10.1086/663354,8yW7,"Raley, Sara; Bianchi, Suzanne M.; Wang, Wendy",8.0
10.1086/666506,jZRg,"Pampel, Fred C.; Hunter, Lori M.",8.0
10.1086/649576,4jbV,"Crowder, Kyle; Downey, Liam",8.0
10.1086/597179,bkZN,"Vaisey, Stephen",6.0
10.1086/696143,PeLz,"Gathmann, Christina; Sass, Bjoern",9.0
10.1086/679670,2YXR,"Delfgaauw, Josse; Dur, Robert; Non, Arjan; Verbeke, Willem",1.0
10.1086/660772,qkNz,"Saks, Raven E.; Wozniak, Abigail",3.0
10.1086/652461,dNDe,"Hartzell, Jay C.; Parsons, Christopher A.; Yermack, David L.",8.0
10.3102/0002831215573531,BlQQ,"Stevens, Robert J.; Lu, Xiaofei; Baker, David P.; Ray, Melissa N.; Eckert, Sarah A.; Gamson, David A.",5.0
10.3102/0002831213510019,KyjJ,"Bishop, Russell; Ladwig, James; Berryman, Mere",1.0
10.1093/qje/qju031,QjlQ,"Bartling, Bjorn; Weber, Roberto A.; Yao, Lan",1.0
10.1017/s0003055416000228,RmRb,"Bagashka, Tanya; Clark, Jennifer Hayes",1.0
10.1017/s0003055410000584,vPjD,"Haber, Stephen; Menaldo, Victor",6.0
10.1017/s0003055409990311,EA23,"Dunning, Thad; Harrison, Lauren",6.0
10.1017/s0043887117000107,z4dO,"Mosimann, Nadja; Pontusson, Jonas",4.0
10.1017/s0043887114000033,bvwE,"Street, Alex",1.0
10.1017/s0043887113000312,BEjx,"Simmons, Beth A.",8.0
10.1017/s004388711300021x,y2DG,"Colgan, Jeff D.",2.0
10.1017/s0043887111000268,pA9K,"Corstange, Daniel",2.0
10.1017/s0043887112000032,wRvv,"McLaren, Lauren M.",10.0
10.1017/s0043887111000025,xavJ,"Obinger, Herbert; Schmitt, Carina",8.0
10.1017/s0043887109990190,QPka,"Tobin, Jennifer L.; Busch, Marc L.",10.0
10.1017/s0043887110000043,eDOg,"Pop-Eleches, Grigore",6.0
10.1017/s0043887109990219,wRQv,"Cederman, Lars-Erik; Wimmer, Andreas; Min, Brian",1.0
10.1017/s0043887109000069,VdjD,"Snyder, Jack; Shapiro, Robert Y.; Bloch-Elkon, Yaeli",3.0
10.1037/hea0000247,kJG4,"Best, John R.; Goldschmidt, Andrea B.; Mockus-Valenzuela, Danyte S.; Stein, Richard I.; Epstein, Leonard H.; Wilfley, Denise E.",9.0
10.1017/s0007123415000484,a2j1,"Potter, Joshua D.",2.0
10.1017/s0007123416000144,3WmY,"Gerber, Marlene; Baechtiger, Andre; Shikano, Susumu; Reber, Simon; Rohr, Samuel",2.0
10.1017/s0007123415000290,kgrX,"Doering, Holger; Manow, Philip",5.0
10.1017/s0007123415000277,jgX9,"Finseraas, Henning",1.0
10.1017/s0007123415000058,Bbbx,"Bodea, Cristina; Higashijima, Masaaki",4.0
10.1017/s0007123414000520,L22B,"Kucik, Jeffrey; Pelc, Krzysztof J.",5.0
10.1017/s0007123413000203,vgDa,"Reuter, Ora John; Szakonyi, David",1.0
10.1017/s0007123413000422,GOYb,"Marshall, John; Fisher, Stephen D.",6.0
10.1017/s0007123412000191,JRpA,"Weidmann, Nils B.; Callen, Michael",2.0
10.1017/s0007123412000592,Yqrg,"Corstange, Daniel",2.0
10.1017/s0007123410000360,qgXj,"Dow, Jay K.",3.0
10.1017/s0007123410000049,GO9r,"Sulitzeanu-Kenan, Raanan",4.0
10.1037/a0024211,485B,"Hagenaars, Muriel A.; Stins, John F.; Roelofs, Karin",5.0
10.1177/0003122417747289,4XNW,"McDonnell, Mary-Hunter; King, Brayden G.",2.0
10.1086/699651,P8pw,"Braun, Robert",1.0
10.1086/697525,z3ee,"Lewis, Kevin; Kaufman, Jason",1.0
10.1086/684438,ZDeQ,"Smangs, Mattias",6.0
10.1086/673128,YDOZ,"Schifeling, Todd",8.0
10.1086/655754,8y5X,"Kirk, David S.; Papachristos, Andrew V.",5.0
10.1086/657114,mZAV,"Reardon, Sean F.; Bischoff, Kendra",4.0
10.3102/0002831215585562,Ly4r,"Ronfeldt, Matthew; Farmer, Susanna Owens; McQueen, Kiel; Grissom, Jason A.",7.0
10.1093/qje/qju008,GQG4,"Cavallo, Alberto; Neiman, Brent; Rigobon, Roberto",3.0
10.1017/s004388711100030x,EV4N,"Wucherpfennig, Julian; Metternich, Nils W.; Cederman, Lars-Erik; Gleditsch, Kristian Skrede",1.0
10.1017/s0007123416000016,Xb1z,"Eggers, Andrew C.; Spirling, Arthur",9.0
10.1017/s0007123414000179,kggz,"Fjelde, Hanne; Hoglund, Kristine",9.0
10.1017/s0007123413000380,WVaX,"Crombez, Christophe; Hix, Simon",6.0
10.1017/s0007123413000094,P7Xz,"Marcoux, Christopher; Urpelainen, Johannes",8.0
10.1017/s0007123412000129,Edl3,"Peterson, Timothy M.; Thies, Cameron G.",10.0
10.1017/s0007123412000087,Ed7P,"Rickard, Stephanie J.",2.0
10.1017/s0007123411000202,d1Zm,"Evans, Geoffrey; Tilley, James",9.0
10.1017/s0007123409990172,Ryq7,"Andrews, Josephine T.; Money, Jeannette",7.0
10.1111/1745-9125.12187,dm4V,"Hureau, David M.; Braga, Anthony A.",5.0
10.1111/1745-9125.12179,W7jr,"Wallace, Danielle; White, Michael D.; Gaub, Janne E.; Todak, Natalie",7.0
10.1111/1745-9125.12193,KxZl,"Ramey, David M.; Steidley, Trent",2.0
10.1111/1745-9125.12136,88VX,"Augustyn, Megan Bears; Loughran, Thomas A.",6.0
10.1111/1745-9125.12151,pN7E,"Button, Deeanna M.; Worthen, Meredith G. F.",6.0
10.1111/1745-9125.12134,P1DZ,"Apel, Robert; Horney, Julie",5.0
10.1111/1745-9125.12099,W70w,"Nivette, Amy E.",1.0
10.1111/1745-9125.12113,Kx0O,"Berg, Mark T.; Stewart, Eric A.; Intravia, Jonathan; Warren, Patricia Y.; Simons, Ronald L.",1.0
10.1111/1745-9125.12035,P1rY,"Pickett, Justin T.; Baker, Thomas",9.0
10.1509/jmr.12.0430,G1Lr,"Yang, Yang; Vosgerau, Joachim; Loewenstein, George",2.0
10.1509/jmkr.47.2.348,EKBZ,"LeBoeuf, Robyn A.; Simmons, Joseph P.",5.0
10.1509/jmkr.46.5.623,972Y,"Deleersnyder, Barbara; Dekimpe, Marnik G.; Steenkamp, Jan-Benedict E. M.; Leeflang, Peter S. H.",8.0
10.1016/j.obhdp.2018.02.001,E0by,"Pluut, Helen; Ilies, Remus; Curseu, Petru L.; Liu, Yukun",3.0
10.1016/j.obhdp.2016.04.001,E0dj,"ten Brummelhuis, Lieke L.; Johns, Gary; Lyons, Brent J.; ter Hoeven, Claartje L.",3.0
10.1016/j.obhdp.2012.04.004,1pkD,"Balliet, Daniel; Ferris, D. Lance",4.0
10.1086/676042,ODEO,"Baldassarri, Delia; Goldberg, Amir",1.0
10.1086/673971,JemJ,"Trapido, Denis",7.0
10.1086/661984,VDWK,"Edelman, Lauren B.; Eliason, Scott R.; Mellema, Virginia; Krieger, Linda H.; Albiston, Catherine R.",10.0
10.1086/653658,Q7zd,"Wimmer, Andreas; Lewis, Kevin",1.0
10.1017/s0043887115000349,L9dZ,"Huber, John D.; Suryanarayan, Pavithra",10.0
10.1017/s0043887113000129,W5EZ,"Schneider, Christina J.",8.0
10.1017/s0043887113000142,apm1,"Lindvall, Johanes",5.0
10.1037/hea0000625,XJjz,"Conroy, Dominic; Hagger, Martin S.",3.0
10.1037/hea0000645,mpRQ,"Baucom, Katherine J. W.; Turner, Sara L.; Tracy, Eunjin L.; Berg, Cynthia A.; Wiebe, Deborah J.",4.0
10.1037/hea0000637,0Xgb,"Jakubowski, Karen P.; Cundiff, Jenny M.; Matthews, Karen A.",1.0
10.1037/hea0000494,mpV1,"Koschwanez, Heidi; Robinson, Hayley; Beban, Grant; MacCormick, Andrew; Hill, Andrew; Windsor, John; Booth, Roger; Jullig, Mia; Broadbent, Elizabeth",1.0
10.1037/hea0000518,lLPL,"Jose, Rupa; Holman, E. Alison; Silver, Roxane Cohen",2.0
10.1037/hea0000532,EaW3,"Puterman, Eli; Weiss, Jordan; Beauchamp, Mark R.; Mogle, Jacqueline; Almeida, David M.",4.0
10.1037/hea0000440,dOw8,"Hendrickson, Kelsie L.; Rasmussen, Erin B.",5.0
10.1037/hea0000046,J1xJ,"Heisz, Jennifer J.; Vandermorris, Susan; Wu, Johnny; McIntosh, Anthony R.; Ryan, Jennifer D.",4.0
10.1037/a0034216,D9Gy,"DuBenske, Lori L.; Gustafson, David H.; Namkoong, Kang; Hawkins, Robert P.; Atwood, Amy K.; Brown, Roger L.; Chih, Ming-Yuan; McTavish, Fiona; Carmack, Cindy L.; Buss, Mary K.; Govindan, Ramaswamy; Cleary, James F.",6.0
10.1037/a0033755,zzbe,"Rhodes, Ryan E.; Blanchard, Chris M.; Benoit, Cecilia; Levy-Milne, Ryna; Naylor, Patti-Jean; Downs, Danielle Symons; Warburton, Darren E. R.",6.0
10.1037/a0025082,ZZQQ,"Berry, Tanya R.; Jones, Kelvin E.; McLeod, Nicole C.; Spence, John C.",5.0
10.1037/a0014214,XZXv,"Midei, Aimee J.; Matthews, Karen A.",1.0
10.1017/s0007123415000721,O1md,"Smith, Amy Erica",4.0
10.1017/s0007123415000356,qggQ,"Robertson, Graeme",2.0
10.1017/s0007123415000204,Ryy9,"Banducci, Susan; Giebler, Heiko; Kritzinger, Sylvia",2.0
10.1017/s0007123413000501,3WLd,"Wenzelburger, Georg",7.0
10.1017/s0007123413000410,P7X7,"Newman, Benjamin J.; Hartman, Todd K.; Lown, Patrick L.; Feldman, Stanley",5.0
10.1017/s000712341200049x,a2B9,"Canes-Wrone, Brandice; Park, Jee-Kwang",8.0
10.1017/s0007123412000233,ABYJ,"Singer, Matthew M.",9.0
10.1017/s0007123409990329,Xb9r,"Messer, Anne; Berkhout, Joost; Lowery, David",2.0
10.1017/s0007123410000013,RyL7,"Benson, Michelle; Saxton, Gregory",2.0
10.1017/s0007123408000410,WV9e,"Bertelli, Anthony M.; Wenger, Jeffrey B.",2.0
10.1017/s0007123409000623,P7Vb,"Bertelli, Anthony M.; Whitford, Andrew B.",2.0
10.1017/s0007123409000659,gyQ4,"Koger, Gregory; Masket, Seth; Noel, Hans",1.0
10.1016/j.obhdp.2017.08.001,vlOx,"Marlow, Shannon L.; Lacerenza, Christina N.; Paoletti, Jensine; Burke, C. Shawn; Salas, Eduardo",8.0
10.1086/700235,GJe4,"Usmani, Adaner",9.0
10.1007/s10979-008-9168-2,EG8a,"Lynch, Mona; Haney, Craig",7.0
10.1111/1745-9125.12091,v30O,"Papachristos, Andrew V.; Braga, Anthony A.; Piza, Eric; Grossman, Leigh S.",5.0
10.1111/1745-9125.12032,1bk4,"Schaefer, David R.; Rodriguez, Nancy; Decker, Scott H.",2.0
10.1111/1745-9125.12029,yN7p,"Young, Jacob T. N.; Rebellon, Cesar J.; Barnes, J. C.; Weerman, Frank M.",5.0
10.1111/j.1540-5907.2009.00385.x,lmKv,"Leeson, Peter T.; Dean, Andrea M.",5.0
10.1111/1745-9125.12075,qlzw,"Kuhl, Danielle C.; Warner, David F.; Warner, Tara D.",2.0
10.1002/per.1996,vlrG,"Wilson, Robert E.; Harris, Kelci; Vazire, Simine",2.0
10.1016/j.obhdp.2015.12.001,xlgN,"Venkataramani, Vijaya; Zhou, Le; Wang, Mo; Liao, Hui; Shi, Junqi",5.0
10.1016/j.obhdp.2013.08.005,5Xeq,"Kennedy, Jessica A.; Anderson, Cameron; Moore, Don A.",4.0
10.1016/j.obhdp.2012.10.002,y37Q,"Windschitl, Paul D.; Scherer, Aaron M.; Smith, Andrew R.; Rose, Jason P.",3.0
10.1016/j.obhdp.2012.01.003,XxEb,"Baer, Markus; Brown, Graham",9.0
10.1016/j.obhdp.2011.12.004,Ax1j,"Goncalo, Jack A.; Duguid, Michelle M.",7.0
10.1016/j.obhdp.2010.11.009,Rjq9,"Sonenshein, Scott; Herzenstein, Michal; Dholakia, Utpal M.",4.0
10.1016/j.obhdp.2011.01.008,E05N,"Brooks, Alison Wood; Schweitzer, Maurice E.",4.0
10.1016/j.obhdp.2010.02.001,d2lJ,"Imai, Lynn; Gelfand, Michele J.",8.0
10.1086/691347,dGX2,"Cakmakli, Anil Divarci; Boone, Christophe; van Witteloostuijn, Arjen",4.0
10.1086/681715,z33m,"Elliott, James R.; Frickel, Scott",10.0
10.1086/682418,LeyB,"Baldassarri, Delia",1.0
10.1086/675301,LeZ2,"Steil, Justin Peter; Vasi, Ion Bogdan",3.0
10.1086/662706,DgLy,"Cole, Wade M.",5.0
10.1086/597176,EJpm,"Kollmeyer, Christopher",10.0
10.1093/qje/qjv013,qkaw,"Muralidharan, Karthik; Sundararaman, Venkatesh",3.0
10.1007/s13524-016-0487-5,WN3V,"Logan, John R.; Shin, Hyoung-jin",4.0
10.1017/s004388710900015x,Vdje,"Iversen, Torben; Soskice, David",4.0
10.1037/hea0000356,zzv2,"Turan, Bulent; Fazeli, Pariya L.; Raper, James L.; Mugavero, Michael J.; Johnson, Mallory O.",8.0
10.1037/a0031057,dOdV,"Palit, Shreela; Kerr, Kara L.; Kuhn, Bethany L.; Terry, Ellen L.; DelVentura, Jennifer L.; Bartley, Emily J.; Shadlow, Joanna O.; Rhudy, Jamie L.",9.0
10.1037/a0025756,ERRx,"Sussman, Steve; Sun, Ping; Rohrbach, Louise A.; Spruijt-Metz, Donna",7.0
10.1037/a0024182,Y47W,"O'Carroll, Ronan E.; Dryden, Jennifer; Hamilton-Barclay, Tiffany; Ferguson, Eamonn",2.0
10.1037/a0024705,8xm0,"Belcher, Amber J.; Laurenceau, Jean-Philippe; Graber, Elana C.; Cohen, Lawrence H.; Dasch, Kimberly B.; Siegel, Scott D.",3.0
10.1037/a0018836,xzbJ,"Thornton, Lisa M.; Andersen, Barbara L.; Blakely, Wendy P.",1.0
10.1037/a0020818,OZ1d,"Wills, Thomas A.; Gibbons, Frederick X.; Sargent, James D.; Gerrard, Meg; Lee, Hye-Ryeon; Dal Cin, Sonya",1.0
10.1037/a0019432,yzgG,"Surtees, Paul G.; Wainwright, Nicholas W. J.; Luben, Robert; Wareham, Nicholas J.; Bingham, Sheila A.; Khaw, Kay-Tee",1.0
10.1017/s0007123413000070,qg47,"Cingranelli, David; Fajardo-Heyward, Paola; Filippov, Mikhail",1.0
10.1037/a0035159,48Jv,"Berkowitsch, Nicolas A. J.; Scheibehenne, Benjamin; Rieskamp, Joerg",1.0
10.1002/per.1925,LNYd,"Horcajo, Javier; Rubio, Victor J.; Aguado, David; Manuel Hernandez, Jose; Oliva Marquez, M.",3.0
10.1002/per.815,WbyN,"Romero, Estrella; Gomez-Fraguela, Jose A.; Villar, Paula",5.0
10.1016/j.obhdp.2016.08.001,jDWN,"Liu, Dong; Jiang, Kaifeng; Shalley, Christina E.; Keem, Sejin; Zhou, Jing",1.0
10.1016/j.obhdp.2013.06.004,d2ZX,"Laurin, Kristin; Kay, Aaron C.; Proudfoot, Devon; Fitzsimons, Gavan J.",4.0
10.1016/j.obhdp.2012.03.010,7Xe1,"Kraus, Florian; Ahearne, Michael; Lam, Son K.; Wieseke, Jan",5.0
10.1016/j.obhdp.2012.03.004,mxL4,"Summers, Barbara; Duxbury, Darren",4.0
10.1016/j.obhdp.2010.10.001,xlJJ,"Wiltermuth, Scott S.",1.0
10.1016/j.obhdp.2010.08.002,vl2L,"Kausel, Edgar E.; Slaughter, Jerel E.",2.0
10.1016/j.obhdp.2009.11.004,Zxgl,"Zagenczyk, Thomas J.; Scott, Kristin D.; Gibney, Ray; Murrell, Audrey J.; Thatcher, Jason Bennett",5.0
10.1016/j.obhdp.2009.11.003,kx1X,"Giambatista, Robert C.; Bhappu, Anita D.",3.0
10.1016/j.obhdp.2009.06.003,plLK,"McCarter, Matthew W.; Rockmann, Kevin W.; Northcraft, Gregory B.",8.0
10.1016/j.obhdp.2009.05.005,JrlQ,"Shani, Yaniv; Igou, Eric R.; Zeelenberg, Marcel",8.0
